package,folder,step_order,step_type,step_name,component,connection,direction,object,layer,system,declared,via
AGG_Refresh_SupplierPerformance,09_aggregates,4,Microsoft.Pipeline,Rebuild Supplier Performance,Supplier Performance Source,WWI_DW_Destination_DB,read,DIMENSION.SUPPLIER,dw-dimension,SQL Server DW,True,direct
AGG_Refresh_SupplierPerformance,09_aggregates,4,Microsoft.Pipeline,Rebuild Supplier Performance,Supplier Performance Source,WWI_DW_Destination_DB,read,FACT.PURCHASE RECEIPT,dw-fact,SQL Server DW,True,direct
AGG_Refresh_SupplierPerformance,09_aggregates,4,Microsoft.Pipeline,Rebuild Supplier Performance,Supplier Performance Source,WWI_DW_Destination_DB,read,FACT.SUPPLIER PAYMENT,dw-fact,SQL Server DW,True,direct
AGG_Refresh_SupplierPerformance,09_aggregates,4,Microsoft.Pipeline,Rebuild Supplier Performance,Reject Source Errors,WWI_Staging_DB,write,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,SQL Server Staging,True,direct
AGG_Refresh_SupplierPerformance,09_aggregates,4,Microsoft.Pipeline,Rebuild Supplier Performance,Insert Standard Rows,WWI_DW_Destination_DB,write,AGGREGATE.SUPPLIER PERFORMANCE,dw-aggregate,SQL Server DW,True,direct
AGG_Refresh_SupplierPerformance,09_aggregates,4,Microsoft.Pipeline,Rebuild Supplier Performance,Insert Under Review,WWI_DW_Destination_DB,write,AGGREGATE.SUPPLIER PERFORMANCE,dw-aggregate,SQL Server DW,True,direct
AGG_Refresh_SupplierPerformance,09_aggregates,4,Microsoft.Pipeline,Rebuild Supplier Performance,Reject No Receipts,WWI_Staging_DB,write,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,SQL Server Staging,True,direct
AGG_Refresh_SupplierPerformance,09_aggregates,5,Microsoft.ExecuteSQLTask,Refresh Supplier Scorecards,,,exec,INTEGRATION.REFRESHAGGREGATESUPPLIERPERFORMANCE,dw-integration,SQL Server DW,False,direct
AGG_Refresh_SupplierPerformance,09_aggregates,6,Microsoft.ExecuteSQLTask,Assert Reconciliation,,,exec,ETL.USP_ASSERTROWCOUNTRECONCILIATION,etl-control,ETL control,False,direct
AGG_Refresh_SupplierPerformance,09_aggregates,7,Microsoft.ExecuteSQLTask,Log Rejected Records,,,exec,ETL.USP_LOGREJECTEDRECORD,etl-control,ETL control,False,direct
AGG_Refresh_SupplierPerformance,09_aggregates,8,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
AGG_Refresh_SupplierPerformance,09_aggregates,9,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
AGG_Refresh_SupplierPerformance,09_aggregates,10,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
AGG_Refresh_SupplierPerformance,09_aggregates,11,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
C360_Build_ChurnFlags,14_customer_360,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
C360_Build_ChurnFlags,14_customer_360,2,Microsoft.ExecuteSQLTask,Truncate work_CustomerChurnFlag,,,write,WORK.CUSTOMERCHURNFLAG,staging-work,SQL Server Staging,False,direct
C360_Build_ChurnFlags,14_customer_360,3,Microsoft.Pipeline,Score Churn Risk,work ChurnFeatureSet,WWI_Staging_DB,read,WORK.CHURNFEATURESET,staging-work,SQL Server Staging,False,direct
C360_Build_ChurnFlags,14_customer_360,3,Microsoft.Pipeline,Score Churn Risk,work ChurnFeatureSet,WWI_Staging_DB,read,WORK.LOYALTYOVERLAY,staging-work,SQL Server Staging,False,direct
C360_Build_ChurnFlags,14_customer_360,3,Microsoft.Pipeline,Score Churn Risk,work ChurnHighRisk,WWI_Staging_DB,write,WORK.CUSTOMERCHURNHIGHRISK,staging-work,SQL Server Staging,False,direct
